Unnamed: 0,Unnamed: 1,id,radeg,raerr,decdeg,decerr,V,Verr,Vnobs,B,Berr,Bnobs,up,SUerr,SUnobs,gp,SGerr,SGnobs,rp,SRerr,SRnobs,ip,SIerr,SInobs,zs,SZerr,SZnobs,Y,Yerr,Ynobs,u_lco,B_lco,g_lco,V_lco,r_lco,i_lco,z_lco,y_lco,uerr_lco,Berr_lco,gerr_lco,Verr_lco,rerr_lco,ierr_lco,zerr_lco,yerr_lco,teff,norm,teff_err,norm_err,ebv,covar,redchi
275,275,275,225.527609,0.594,10.172434,0.396,16.796,0.078,8,17.408,0.168,8,,,0,17.04,0.061,7,16.635,0.12,7,16.284,0.262,4,,,0,,,0,18.440125908936913,17.30624082627888,17.065819573701816,16.78257276520653,16.633253026639878,16.520743724331552,16.511724334036735,16.196399665870842,0.11019253665907745,0.031087508670697234,0.025082329211234156,0.03921780732016971,0.06482491129604777,0.08509878131720375,0.09928729792983702,0.09928729792983719,,,,,,,
276,276,276,225.528253,0.44,10.624303,0.261,16.212,0.085,8,16.948,0.148,8,,,0,16.551,0.042,7,16.118,0.105,7,15.871,0.111,4,,,0,,,0,18.099935462826068,16.833614251229783,16.565349460239027,16.25318400891632,16.06199532518177,15.92197108152132,15.8942849634239,15.578960295258007,0.0951615166359764,0.02895293155630319,0.01987085371886089,0.018005600170357978,0.030544733758347185,0.04177529149168081,0.04989658866135851,0.04989658866135853,,,,,,,
277,277,277,225.528738,0.592,9.927836,0.314,16.892,0.097,8,17.403,0.111,8,,,0,17.127,0.032,6,16.868,0.116,6,16.498,0.202,2,,,0,,,0,18.30999770012417,17.318322376236594,17.130041546714942,16.908183897580386,16.816381445120257,16.751977145788786,16.774838358807884,16.459513690641998,0.11116717968185708,0.05043046479515743,0.030392277137877826,0.03026866960007679,0.05697697678257162,0.08283680020486753,0.10160000569872991,0.10160000569873018,,,,,,,
278,278,278,225.529877,0.65,9.997676,0.36,17.263,0.15,6,17.875,0.136,6,,,0,17.504,0.041,7,17.036,0.063,6,16.424,0.281,1,,,0,,,0,19.00769242754781,17.775336933747226,17.512485797489347,17.212338435734452,17.03661211111021,16.899087353713462,16.87340277648036,16.558078108314476,0.26473371405778406,0.10976513178270114,0.08145196470383677,0.04957750332542919,0.033228428842249386,0.051618643311784645,0.0693781459393398,0.06937814593934004,,,,,,,
279,279,279,225.531607,0.511,10.471078,0.385,16.837,0.186,8,17.589,0.138,8,,,0,17.077,0.058,7,16.68,0.115,7,16.242,0.165,4,,,0,,,0,18.740705979857168,17.41770310332516,17.14228604937348,16.816454489141776,16.59490597821995,16.437224076341472,16.3991479371024,16.08382326893652,0.2724213884589911,0.08695025092448683,0.06580379414939973,0.0554829478234888,0.08174015644643033,0.11113044201897491,0.13253008329647642,0.1325300832964765,,,,,,,
280,280,280,225.532051,0.627,10.95692,0.341,17.134,0.138,6,17.675,0.249,6,,,0,17.325,0.098,6,17.115,0.166,6,16.79,0.225,1,,,0,,,0,18.5363695013315,17.5448389806445,17.35673680599748,17.139934177041468,17.043389497115434,16.973446138288423,16.995504029007805,16.68017936084191,0.1670297575974392,0.08670799114304582,0.06067159335885846,0.04353145948822828,0.059533655663250945,0.08688831015206273,0.10845992891466574,0.10845992891466578,,,,,,,
281,281,281,225.532146,0.4,10.786746,0.294,16.504,0.144,8,17.605,0.193,8,,,0,17.086,0.096,7,16.204,0.061,7,15.806,0.193,6,,,0,,,0,19.55892303646535,17.47495157539946,17.10270095503784,16.6296002442307,16.18645460791239,15.900429238549187,15.779995576538496,15.46467090837261,0.11035158307331935,0.040986626835080885,0.03453807812750232,0.02592173040730116,0.03336511975030125,0.047693242915748835,0.05652000688651039,0.05652000688651089,,,,,,,
282,282,282,225.53243,0.327,10.247138,0.313,16.692,0.047,2,18.168,0.146,2,,,0,17.443,0.056,7,16.145,0.065,7,15.016,0.1,7,,,0,,,0,20.00711500893575,17.988877252717167,17.435207049767186,16.762371171344903,16.164011633470572,14.991036220094397,14.450694517246685,14.135369849080796,0.032707541219991525,0.05671510492479775,0.04408815917994473,0.041374088298033615,0.03684321155105083,0.08680590135393786,0.13244212667959943,0.13244212667959943,,,,,,,
283,283,283,225.533528,0.836,9.99216,0.256,17.786,0.214,1,18.285,0.24,1,,,0,18.0,0.12,1,17.635,0.2,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
284,284,284,225.535222,0.332,10.423022,0.347,16.019,0.083,8,17.476,0.188,8,,,0,16.685,0.078,7,15.433,0.078,7,14.78,0.121,7,,,0,,,0,19.477612078800064,17.22133087386039,16.729820702983083,16.07575046853575,15.468639930799242,14.758586502332907,14.43516370508722,14.11983903692133,0.03322509212679556,0.05001951945076706,0.039202079577054294,0.035101113576173945,0.037170527452631316,0.08884487149554254,0.1319324184675712,0.1319324184675712,,,,,,,
285,285,285,225.535323,0.657,10.241782,0.417,16.659,0.11,8,17.156,0.107,8,,,0,16.834,0.068,7,16.523,0.106,7,16.176,0.109,5,,,0,,,0,18.228643230218445,17.109937954727776,16.87505182613009,16.595487765310203,16.443706391851528,16.330766817717794,16.323400075813602,16.008075407647716,0.16799501965508837,0.06273198770468894,0.04962423287381346,0.05418603730836073,0.07984854001941509,0.10403039602343292,0.1216657828122392,0.12166578281223896,,,,,,,
286,286,286,225.53633,0.421,10.572907,0.246,16.032,0.094,8,16.866,0.053,8,,,0,16.322,0.032,7,15.822,0.06,7,15.591,0.085,7,,,0,,,0,18.16090091534908,16.682216088080587,16.384014211539153,16.035134169965055,15.7867199392849,15.603071024630168,15.551113203693319,15.235788535527433,0.29574601757147034,0.10581391110829728,0.08229555662100733,0.05465300737771989,0.049886152375372875,0.07262628458433744,0.09132294959950148,0.09132294959950142,,,,,,,
287,287,287,225.536979,0.621,10.547727,0.405,16.797,0.092,6,17.809,0.21,6,,,0,17.248,0.064,7,16.395,0.112,7,15.992,0.166,6,,,0,,,0,19.762538970353383,17.655175510443158,17.280516391084873,16.805033502946664,16.356328016447115,16.06378260322142,15.941286820503208,15.625962152337316,0.12255293827939841,0.04314425642106043,0.03483777747486851,0.021974706046253456,0.02994026952147864,0.047746855716791346,0.0582907681749971,0.05829076817499743,,,,,,,
288,288,288,225.537149,0.405,10.280823,0.383,16.721,0.187,8,17.452,0.087,8,,,0,17.082,0.066,7,16.443,0.071,7,16.236,0.121,5,,,0,,,0,18.953087228582795,17.395569459063793,17.082879655010274,16.714231769299793,16.4469723606339,16.260073109090392,16.20024007236521,15.884915404199319,0.036693673179603696,0.011148941773370672,0.008970893375196999,0.007823290518929717,0.011593037257687119,0.015186913318681433,0.017840108581816064,0.017840108581816054,,,,,,,
289,289,289,225.538984,0.592,10.84476,0.593,16.113,0.073,8,16.594,0.074,8,,,0,16.246,0.034,7,15.909,0.047,7,15.576,0.189,5,,,0,,,0,17.50951267238392,16.47934565183835,16.27340618912941,16.035757700549496,15.92266639379239,15.840217444444718,15.850596674705862,15.535272006539977,0.12288471713907193,0.05465325857774492,0.03691874701599518,0.03368395518572325,0.05431478284709382,0.07637877482041766,0.09261657709179427,0.09261657709179398,,,,,,,
290,290,290,225.539403,0.492,10.882045,0.401,,,0,,,0,,,0,17.96,0.088,6,16.682,0.094,6,15.839,0.172,6,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
291,291,291,225.541067,0.156,10.429271,0.722,,,0,,,0,,,0,18.419,0.166,1,17.627,0.198,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
292,292,292,225.545023,0.577,10.576382,0.485,17.05,0.096,8,17.757,0.22,8,,,0,17.193,0.074,7,16.749,0.081,7,16.098,0.237,3,,,0,,,0,18.942304087734435,17.593967286883682,17.316242199452702,16.996660664123006,16.7709826456043,16.60363453766982,16.560136074893357,16.244811406727464,0.48002400390389566,0.190861606929661,0.15116109496458519,0.10678624066602234,0.1003824692386082,0.13708640633056848,0.17008981645446586,0.17008981645446586,,,,,,,
293,293,293,225.545247,0.327,10.087105,0.23,14.764,0.045,8,15.487,0.054,8,,,0,15.05,0.02,7,14.568,0.045,7,14.379,0.046,7,,,0,,,0,16.654393905722827,15.350526743839822,15.075502390624521,14.753379152177565,14.55194337396852,14.404727441486244,14.371085337221807,14.055760669055914,0.07906960332916957,0.02398929529645419,0.017709537512315028,0.01733119385435628,0.027848519052576275,0.037003551243459304,0.04357340186833286,0.04357340186833263,,,,,,,
294,294,294,225.545489,0.646,9.970826,0.407,16.899,0.196,7,17.554,0.216,7,,,0,17.208,0.084,7,16.798,0.137,7,16.481,0.149,2,,,0,,,0,18.748622847463317,17.493029065994413,17.226086391765996,16.915724503449155,16.7311799324275,16.5910775391269,16.56288614724039,16.247561479074513,0.2188876308155755,0.09074860335131003,0.06842210415390815,0.04474269355787865,0.03573298492141374,0.04934296448827149,0.06284200734974167,0.06284200734974148,,,,,,,
295,295,295,225.546218,0.258,11.052187,0.238,15.525,0.034,7,16.486,0.055,7,,,0,15.955,0.055,6,15.259,0.04,6,14.967,0.152,6,,,0,,,0,18.162764291264295,16.345128514031444,16.002525233164427,15.589506869005689,15.24073900270982,15.007923181084955,14.920725920150268,14.605401251984382,0.1508541836724378,0.048844195619583024,0.039410349190762514,0.027556112144999492,0.0383443134172036,0.05492977320836552,0.06593225078350562,0.06593225078350544,,,,,,,
296,296,296,225.546349,0.708,9.928013,0.06,,,0,,,0,,,0,18.147,0.15,1,17.288,0.212,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
297,297,297,225.547341,0.534,10.928808,0.4,16.521,0.142,7,17.356,0.177,7,,,0,16.817,0.053,6,16.385,0.086,6,16.209,0.2,4,,,0,,,0,18.322978127405882,17.102808200772962,16.841843148152172,16.540879757781482,16.365104666769092,16.23128143628049,16.206729388111015,15.891404719945122,0.23595458779899026,0.09901130459776873,0.0732770393308351,0.0449604156811144,0.03204048311367193,0.04840296223444054,0.06425181095772081,0.06425181095772109,,,,,,,
298,298,298,225.547502,0.301,10.855185,0.245,,,0,,,0,,,0,18.056,0.1,2,17.116,0.15,2,16.11,0.147,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
299,299,299,225.54832,0.269,9.887225,0.304,15.586,0.075,8,16.994,0.171,8,,,0,16.257,0.05,7,15.04,0.065,7,14.408,0.062,7,,,0,,,0,19.064234409699942,16.774039424726205,16.2914642457268,15.645713846287109,15.038281401417333,14.396115665792365,14.100707639951107,13.785382971785221,0.02109466306237267,0.039339193968728765,0.03147379611221394,0.025020882266516827,0.023547908015806588,0.037611673672251454,0.05708307719112315,0.05708307719112307,,,,,,,
300,300,300,225.548594,0.314,10.946616,0.251,13.703,0.021,5,14.386,0.03,5,,,0,13.968,0.019,4,13.534,0.038,4,13.393,0.037,4,13.242,0.055,2,,,0,15.467746081425823,14.255483431701936,13.997014696135938,13.698891673978345,13.527366199034834,13.398891967115304,13.377571430847098,13.062246762681212,0.06515335947567161,0.019400085140308658,0.017630983188195986,0.02392978668772485,0.036670286669761,0.04643585356151345,0.053413228059800026,0.053413228059800026,,,,,,,
301,301,301,225.549517,0.226,11.099123,0.293,13.405,0.011,6,14.108,0.032,6,,,0,13.689,0.039,6,13.218,0.04,6,13.002,0.066,6,12.918,0.185,3,,,0,15.340871752997362,14.023336592178499,13.74655378142047,13.422741595258067,13.218787520748723,13.068777778523948,13.034430794248102,12.719106126082213,0.07480765961891366,0.020869354474112766,0.013200029988676594,0.010743490958347812,0.0216154481830701,0.030673748079170383,0.03701502436248825,0.03701502436248811,,,,,,,
302,302,302,225.550197,0.605,10.416389,0.518,17.044,0.121,7,17.677,0.081,7,,,0,17.4,0.115,7,16.744,0.115,7,16.371,0.169,3,,,0,,,0,19.17942217380329,17.658871587841283,17.353300864789908,17.002207791160473,16.739547616065998,16.55240743799829,16.496375590338523,16.181050922172624,0.29752330761495654,0.10309899452482979,0.08066048222209439,0.05500300347091058,0.05748889565917151,0.08218899557788437,0.1015037601618294,0.10150376016182934,,,,,,,
303,303,303,225.550998,0.807,9.802292,0.408,17.291,0.142,1,18.11,0.213,1,,,0,17.982,0.092,6,16.668,0.089,6,16.033,0.124,6,,,0,,,0,20.71952180672514,18.43450325049836,17.952688721483533,17.309710153636686,16.710235279380967,16.045310393564456,15.74964003442198,15.434315366256087,0.05669826891686748,0.0919794933970596,0.07324818020416768,0.06042157718405575,0.06014917696439353,0.11382012413153497,0.16802282464208146,0.1680228246420819,,,,,,,
304,304,304,225.55124,0.401,11.03122,0.299,16.018,0.075,7,17.358,0.17,7,,,0,16.731,0.078,6,15.448,0.04,6,14.876,0.098,6,,,0,,,0,19.489100292453365,17.187844263285236,16.7084877581742,16.067999653907705,15.461910391738442,14.835622551557034,14.550841248654052,14.235516580488156,0.027302442777298916,0.06313990167070975,0.04874105592463996,0.03521131186194173,0.03140668537091023,0.050110504146759154,0.08182086658841461,0.08182086658841439,,,,,,,
305,305,305,225.551651,0.3,9.917889,0.233,14.651,0.018,8,15.467,0.031,8,,,0,14.997,0.029,7,14.372,0.042,7,14.07,0.082,7,,,0,,,0,17.02921984347772,15.37674915605238,15.052462370063768,14.664578441008807,14.366549112919486,14.162094762150566,14.091084047726998,13.775759379561109,0.10732195046620628,0.026447415611351954,0.019371835974218647,0.015657888058259153,0.03239817445077893,0.045348037713729784,0.053895531254284486,0.053895531254284625,,,,,,,
306,306,306,225.55294,0.623,10.952794,0.255,17.209,0.168,1,18.54,0.328,1,,,0,17.734,0.033,3,16.803,0.027,3,16.268,0.156,1,,,0,,,0,20.298287005090323,18.14379970035926,17.761378049615253,17.270339022733033,16.79815767020004,16.48888952509847,16.357659666773415,16.04233499860753,0.10542401756342266,0.04136342309818719,0.034463563993150176,0.023684610717251562,0.02690354674830268,0.041699431946840136,0.050780378738410535,0.05078037873841049,,,,,,,
307,307,307,225.556013,0.392,10.251903,0.361,16.594,0.123,8,17.302,0.133,8,,,0,16.893,0.079,7,16.212,0.099,7,15.883,0.169,7,,,0,,,0,19.002764611845244,17.262039754593722,16.93002992768003,16.52903670157749,16.206192266261766,15.989051272258635,15.909163012101956,15.593838343936063,0.17133253587546193,0.05489073897545495,0.044077567190893764,0.0315468794959591,0.04233767497886114,0.059655801412484014,0.07162779963308301,0.07162779963308291,,,,,,,
308,308,308,225.5561,0.666,11.003274,0.555,17.216,0.199,1,18.12,0.254,1,,,0,17.859,0.137,4,17.12,0.222,4,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
309,309,309,225.556559,0.409,11.035859,0.112,,,0,,,0,,,0,18.09,0.012,2,16.958,0.015,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
310,310,310,225.556575,0.444,9.931433,0.349,16.848,0.136,4,18.036,0.143,4,,,0,17.53,0.112,7,16.168,0.075,7,15.52,0.149,7,,,0,,,0,20.238180241264672,17.985750616832647,17.49145584544386,16.839194839367615,16.23184383860925,15.511966712852598,15.187297438414639,14.87197277024875,0.03326069077490489,0.04893154834609406,0.03805336805165916,0.0340610328533793,0.03604616114409368,0.09014894806509272,0.13435283944401002,0.13435283944401027,,,,,,,
311,311,311,225.556609,0.299,10.047924,0.136,15.235,0.033,8,16.011,0.057,8,,,0,15.521,0.047,7,15.004,0.043,7,14.835,0.103,7,,,0,,,0,17.313157171714728,15.886219070802447,15.590247006526695,15.243723694573262,15.011270104183982,14.842348654621699,14.795567855146782,14.480243186980893,0.09750804723577708,0.025526243740083623,0.020586153714951753,0.023263185133303083,0.03884731353310452,0.05046585183710646,0.05861591896924731,0.058615918969247525,,,,,,,
312,312,312,225.557147,0.526,10.781592,0.265,,,0,,,0,,,0,18.039,0.003,2,17.381,0.072,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
313,313,313,225.558642,0.343,10.654901,0.272,,,0,,,0,,,0,17.791,0.054,5,17.008,0.157,5,16.343,0.164,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
314,314,314,225.558653,0.294,10.20979,0.276,13.872,0.039,8,15.095,0.049,8,,,0,14.469,0.029,7,13.381,0.04,7,12.941,0.045,7,12.563,0.057,3,,,0,17.337523227776018,14.948180107195693,14.520080942085734,13.944316817993588,13.37419115196765,12.922371623735508,12.721583370515699,12.40625870234981,0.045136417032039536,0.04081943061338114,0.03170674046197615,0.024855921043067587,0.02874217962193325,0.06005779814149925,0.07818723932483719,0.07818723932483715,,,,,,,
315,315,315,225.558666,0.187,10.361799,0.247,15.06,0.055,8,16.13,0.073,8,,,0,15.559,0.026,7,14.652,0.049,7,14.307,0.066,7,,,0,,,0,18.1240936857321,15.97264898463844,15.591893053460026,15.100824486317354,14.62887680020237,14.320420064670643,14.189596517520233,13.87427184935434,0.07999010966637103,0.027666604253584023,0.022596071430462817,0.017373496414561478,0.02769030789962501,0.04183305692664232,0.04979051882230439,0.04979051882230451,,,,,,,
316,316,316,225.559058,0.414,10.645283,0.979,,,0,,,0,,,0,18.125,0.215,1,17.627,0.24,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
317,317,317,225.559301,0.789,10.762106,0.37,17.137,0.134,3,18.095,0.16,3,,,0,17.645,0.085,6,17.074,0.04,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
318,318,318,225.559987,0.688,10.453371,0.441,17.23,0.131,6,17.738,0.177,6,,,0,17.456,0.065,7,16.987,0.07,7,16.59,0.211,1,,,0,,,0,18.943753228225653,17.720707454230933,17.460370266704196,17.16079875174085,16.988573114387734,16.852888765541543,16.830285522339985,16.5149608541741,0.2850770983332874,0.12580866078616726,0.09611935434326534,0.061769780936893774,0.03549603438183957,0.04715883906906494,0.06374234768276162,0.06374234768276157,,,,,,,
319,319,319,225.560393,0.424,11.098636,0.123,,,0,,,0,,,0,18.505,0.183,1,17.335,0.162,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
320,320,320,225.560582,0.374,11.060025,0.266,13.868,0.046,7,14.541,0.043,7,,,0,14.142,0.048,6,13.736,0.038,6,13.576,0.075,6,,,0,,,0,15.613261960028815,14.43515161770879,14.18363671203446,13.891780064677345,13.729214977475483,13.605965014808934,13.590140026878966,13.27481535871308,0.05740279429271772,0.02159366413164896,0.016245630432737766,0.015438926818115825,0.022353209973148328,0.02945480693997981,0.0347802638447208,0.03478026384472097,,,,,,,
321,321,321,225.560935,0.23,10.02055,0.224,15.967,0.084,8,16.774,0.112,8,,,0,16.303,0.019,7,15.671,0.055,7,15.393,0.104,7,,,0,,,0,18.23791547125151,16.638413418142903,16.320248527293685,15.940711361392061,15.658413933281864,15.46264137690536,15.396729846180357,15.081405178014471,0.07625087409377303,0.016085492372612767,0.012527929185302739,0.015313194763970275,0.030659237796016738,0.04072975969686517,0.047416698850016384,0.04741669885001641,,,,,,,
322,322,322,225.561114,0.297,10.70182,0.188,15.638,0.068,8,16.974,0.127,8,,,0,16.287,0.047,7,15.03,0.073,7,14.431,0.054,7,,,0,,,0,19.092830930746786,16.804012987459487,16.32054060289176,15.67475674748102,15.06652249722659,14.420323640340591,14.126182691967148,13.81085802380126,0.01744923282535429,0.031137631505146868,0.02507621811803484,0.020264740221557716,0.01924271396996928,0.0313263327996831,0.04705338914110874,0.04705338914110882,,,,,,,
323,323,323,225.561639,0.626,11.068018,0.52,16.634,0.091,7,17.224,0.074,7,,,0,16.901,0.069,6,16.58,0.088,6,16.413,0.223,2,,,0,,,0,18.15932503155217,17.124699393512515,16.914982703920465,16.672520790382706,16.561614702461426,16.47754764226802,16.48854477545654,16.173220107290653,0.04337156423547928,0.0195816371772576,0.014088593115206124,0.015223553493791956,0.023697930330285232,0.032009889131389996,0.03808040934894322,0.03808040934894292,,,,,,,
324,324,324,225.562182,0.503,11.04179,0.413,16.632,0.082,7,17.322,0.129,7,,,0,16.925,0.075,6,16.485,0.074,6,16.304,0.186,4,,,0,,,0,18.398633351188238,17.200381445257904,16.944540898747448,16.64784068491322,16.479543091166924,16.35152465117728,16.33184853168718,16.01652386352128,0.04954944369962282,0.015946957337129922,0.012431050423040201,0.014379677144758258,0.022365757992690347,0.029065820097268998,0.03394505058197453,0.03394505058197435,,,,,,,
325,325,325,225.562806,0.234,9.88298,0.203,15.643,0.056,8,16.162,0.078,8,,,0,15.833,0.061,7,15.513,0.049,7,15.379,0.131,7,,,0,,,0,17.088383105186395,16.068300354990292,15.864677132272313,15.630308134490441,15.526146636529951,15.447294333494156,15.460719965915814,15.145395297749925,0.06589175917821333,0.03440513911683974,0.023941037433752144,0.017174990726386837,0.023200958059781177,0.03326412621862211,0.041152481060860856,0.04115248106086063,,,,,,,
326,326,326,225.563468,0.348,10.902506,0.221,16.145,0.044,7,16.879,0.038,7,,,0,16.441,0.033,6,16.059,0.052,6,15.897,0.181,6,,,0,,,0,17.964872309264486,16.74650063536,16.487285645364437,16.18873573979691,16.01409884315683,15.881831427304697,15.86079714255564,15.545472474389747,0.20986961567649987,0.08497604494573788,0.06089830750582734,0.03548727157335945,0.031001829445968087,0.049297467520133746,0.0647716947255876,0.06477169472558758,,,,,,,
